OBJECTID,UID,POSTALCODE,MUNICIPAL,PROV,LONGITUDE,LATITUDE,NUMBER OF DOGS,DERP FACTOR
5611,1E081DED-27DF-49B6-8B1F-E099B33F2DB2,L0R1B5,LINCOLN,ON,-79.47445485,43.17928673,10,255
5612,0957C473-C14A-4958-99DC-E199CD81176C,L0R1B5,LINCOLN,ON,-79.47856126,43.17802187,15,103
5614,F0569F9C-11C5-498C-91CB-86A73B80CF84,L0R1B5,LINCOLN,ON,-79.48043309,43.17322765,2,187
5629,BFF3B6D0-A566-4692-9D22-E78A6CC2ED9D,L0R1B5,LINCOLN,ON,-79.47608878,43.17290045,7,230
5638,33F2E9ED-0E5C-4694-8A4F-756DC089D70D,L0R1B5,LINCOLN,ON,-79.47511182,43.17347083,12,255
5657,924C681F-10F0-460F-8C2D-30F95EED3B75,L0R1B5,LINCOLN,ON,-79.47939543,43.17277502,18,189
5302,F076F76D-392B-4988-AE59-F0121551D9EA,L0R1B6,LINCOLN,ON,-79.46444319,43.14964252,3,23
5460,96CFD839-7B0B-4F57-840C-CCCD528C4488,L0R1B6,LINCOLN,ON,-79.47261773,43.1716424,0,775
5502,EFB44D18-05C3-4918-A356-D5933ED3526D,L0R1B6,LINCOLN,ON,-79.46984903,43.16677988,13,684
5507,22A4F6A0-D17F-4E64-8479-B1237425B528,L0R1B6,LINCOLN,ON,-79.4659322,43.16901612,9,395
5521,24B2C737-D61D-4CCD-A382-F05B5C065907,L0R1B6,LINCOLN,ON,-79.46664072,43.15732796,18,421
5524,3157494C-7564-478E-AC07-D22177E3886F,L0R1B6,LINCOLN,ON,-79.46789802,43.16963088,11,797
5533,EA722137-45CD-4FEC-A282-C23C942EB122,L0R1B6,LINCOLN,ON,-79.47208002,43.16251993,16,413
5564,EB3EEF0C-1335-4847-8C0C-8A78FEA09146,L0R1B6,LINCOLN,ON,-79.47560375,43.16911183,12,201
5586,AC05FF82-9341-4BEC-8219-0484C8B8A5EC,L0R1B6,LINCOLN,ON,-79.46618992,43.1703961,17,640
5596,6493AD41-40BB-46AF-93F3-E189D399ED69,L0R1B6,LINCOLN,ON,-79.47409592,43.16573888,6,135
5602,8FA661B6-335F-4961-BD37-B034F193C393,L0R1B6,LINCOLN,ON,-79.46722666,43.17178413,14,496
5623,9A2E5D75-54BE-437F-B276-DD8632F41788,L0R1B6,LINCOLN,ON,-79.46658311,43.16843477,14,479
5628,09C123A9-8C7F-419B-8AD8-1A209716E298,L0R1B6,LINCOLN,ON,-79.47472077,43.17172529,16,518
5644,1FB7728D-0DD6-4C8D-B631-083C3249F690,L0R1B6,LINCOLN,ON,-79.46974366,43.16392673,8,558
5646,FA0BDC48-0BD5-4144-A015-F8B6BC4A7583,L0R1B6,LINCOLN,ON,-79.4695027,43.16117997,15,526
5672,E6615975-179F-4B9C-85A0-093D8D1D5A3F,L0R1B6,LINCOLN,ON,-79.47277084,43.16530186,15,779
6210,06054675-77E8-4055-969B-3C0A41EBDF4D,L0R1B6,LINCOLN,ON,-79.46953721,43.1705854,6,572
13828,17B8FF1E-15CE-42B3-AF6C-0271F7052BDF,L0R1B6,LINCOLN,ON,-79.47480252,43.17023635,17,582
5305,37230A05-70E3-4839-84B2-B21ACD7F6C7E,L0R1B7,LINCOLN,ON,-79.47276723,43.14971989,12,474
5318,C7D32292-E2AF-4B0F-A045-549B6F1DA0ED,L0R1B7,LINCOLN,ON,-79.47950714,43.16114915,11,637
5449,F33FA06C-AD1A-41FB-93A5-4E4E760A9C88,L0R1B7,LINCOLN,ON,-79.47735875,43.1569992,7,654
5450,24424DD7-92C0-464D-A71A-87F83E618CD6,L0R1B7,LINCOLN,ON,-79.4850775,43.15676982,5,79
5459,A45316F9-56BC-41F9-92B8-5DBC8F3C866A,L0R1B7,LINCOLN,ON,-79.48272144,43.15850356,0,300
5463,19C2AE36-AB88-4692-B2FA-B51123759F2B,L0R1B7,LINCOLN,ON,-79.47789659,43.16298996,9,707
5482,ABEE1D91-838D-4411-9994-622A3BD3C6EB,L0R1B7,LINCOLN,ON,-79.48309104,43.1609227,13,110
5513,D14D7BAD-8814-4637-93D3-6AED862DC1A6,L0R1B7,LINCOLN,ON,-79.48406905,43.15516773,20,719
5525,12FFAE42-4D92-4AF1-AB76-0DBFABF49E80,L0R1B7,LINCOLN,ON,-79.4747176,43.15642074,7,105
5532,F9824458-1475-478A-A187-990D7DBFE337,L0R1B7,LINCOLN,ON,-79.47485909,43.16202341,12,22
5609,3AA25DB4-CF41-4AB5-8834-35E161A322B8,L0R1B7,LINCOLN,ON,-79.48198316,43.16037223,6,584
5616,0585D8C3-5139-494E-BB9E-9616FF466849,L0R1B7,LINCOLN,ON,-79.48043478,43.15973206,19,366
5619,52E750B9-508E-45E4-89B2-EF1FEBE0251A,L0R1B7,LINCOLN,ON,-79.47704921,43.15384534,15,479
5621,E95E7016-71C6-4A2B-AFD1-AE6BC3F70957,L0R1B7,LINCOLN,ON,-79.47672241,43.16023303,20,709
5648,926A1063-9434-4E49-84F2-7E30017C0C50,L0R1B7,LINCOLN,ON,-79.47622206,43.15693385,6,689
5664,268142CC-54BA-46FD-9754-B4B2117DB195,L0R1B7,LINCOLN,ON,-79.47608734,43.15459519,1,601
13816,3F038FFB-A38C-4FFF-B0ED-2D4E0B644FC7,L0R1B7,LINCOLN,ON,-79.47821543,43.16051031,5,622
5467,91249686-594A-44BA-9C31-E65E97B5AA97,L0R1B8,LINCOLN,ON,-79.48254072,43.17039594,12,637
5483,CA48A909-B824-4F35-A9DF-BBC4D80CA6AD,L0R1B8,LINCOLN,ON,-79.48173562,43.16464763,12,584
5514,E19897D6-4714-4807-9742-C75B217F5CE7,L0R1B8,LINCOLN,ON,-79.48450277,43.16494238,0,385
5536,F3A848E7-E243-41E5-8C9E-040997BCC659,L0R1B8,LINCOLN,ON,-79.48516582,43.17249617,12,262
5554,26379C28-852C-4453-A8F0-D6A088AF89EB,L0R1B8,LINCOLN,ON,-79.48629282,43.16519006,4,260
5562,C04E7053-EBCD-44D0-B7D5-C1D55B484F6D,L0R1B8,LINCOLN,ON,-79.48514418,43.16745706,10,713
5570,6956DA74-2E6E-44CF-8ED7-3F35A7F7E759,L0R1B8,LINCOLN,ON,-79.48401507,43.17019257,0,161
5595,7A522534-B4A1-4C59-93E1-89DDF52FFD51,L0R1B8,LINCOLN,ON,-79.48312023,43.17091478,8,68
5598,031CF5B2-0EF8-45B1-812C-7EBAC03B39B4,L0R1B8,LINCOLN,ON,-79.48562394,43.16946484,16,132
5469,AEF9EC7C-A89E-473F-AF69-8CFDB27F49BE,L0R1B9,LINCOLN,ON,-79.47103682,43.17719559,4,373
5477,72462252-7BFE-4CAE-8818-E30CCA76AB85,L0R1B9,LINCOLN,ON,-79.47082679,43.17619501,4,709
5481,5B013BFA-D740-4CFB-A70E-E7B8C860294E,L0R1B9,LINCOLN,ON,-79.46876165,43.17719884,7,615
5487,7071B1A9-C834-47C2-8B1E-F9F631F0B46B,L0R1B9,LINCOLN,ON,-79.47128049,43.17936063,9,547
5501,93F83EC0-1676-46AB-B06A-0A1F1607CCC6,L0R1B9,LINCOLN,ON,-79.46786778,43.17872055,12,675
5504,29792B6D-CD87-43A2-BB65-EB6ABD91E6F6,L0R1B9,LINCOLN,ON,-79.4730488,43.1594928,6,46
5508,B2EE5AA5-6FB7-4CDB-9461-66EAD3B063E4,L0R1B9,LINCOLN,ON,-79.46824969,43.1795015,11,660
5522,08F5251B-F221-4F72-BF84-6B0B25941FF7,L0R1B9,LINCOLN,ON,-79.47054599,43.15654228,13,71
5526,338FC492-324B-44C5-9B17-56E8E7E0E058,L0R1B9,LINCOLN,ON,-79.47332759,43.15629709,1,472
5529,B0C156F1-F2ED-4543-920C-ED083A28561B,L0R1B9,LINCOLN,ON,-79.47300784,43.15477736,4,537
5530,313043FB-2BD9-41B1-A2DD-94BEAEA20070,L0R1B9,LINCOLN,ON,-79.47292606,43.15397855,12,613
5531,A8620BB1-2A7D-4807-B228-2149C567EF1D,L0R1B9,LINCOLN,ON,-79.47305797,43.15557048,7,710
5534,8EB946BD-F151-463C-950E-03A766292D8C,L0R1B9,LINCOLN,ON,-79.47287069,43.16043296,0,514
5622,EEFDE84C-C6AF-46C3-BD94-D6CD1DC71B34,L0R1B9,LINCOLN,ON,-79.46770422,43.1769749,18,404
5631,37977C59-46FE-4A74-B0E4-7ED34C80F63A,L0R1B9,LINCOLN,ON,-79.46871654,43.17824196,1,661
5645,8DF1F952-1339-46B0-A268-BB64959C955C,L0R1B9,LINCOLN,ON,-79.47111545,43.160334,1,416
97,09E9EEFC-DA7A-4357-BA13-333D6DAECF00,L0R1C0,WEST LINCOLN,ON,-79.72198941,43.11638305,7,667
98,EFB9FFEE-F43C-4A8B-A682-12122EF04100,L0R1C0,WEST LINCOLN,ON,-79.72668122,43.10275368,15,296
105,74CBAA81-A764-4A68-99F7-3941CC132EB4,L0R1E0,WEST LINCOLN,ON,-79.684352,43.096315,6,709
106,3ACE3E51-CD46-447C-BC66-A55818892141,L0R1E0,WEST LINCOLN,ON,-79.65044324,43.11481483,6,491
122,4A2DC95A-F39A-4F62-ABB5-4A090CC69BF0,L0R1E0,WEST LINCOLN,ON,-79.64706125,43.0218448,7,566
123,AC086146-46B6-41F1-ACB3-9C5BC6FCA20D,L0R1E0,WEST LINCOLN,ON,-79.653198,43.115517,13,426
139,85158264-93ED-44D5-AC98-7AB1BBC16E41,L0R1E0,WEST LINCOLN,ON,-79.58629885,43.04464415,6,348
2093,8A707DD4-0D54-472F-8EFC-D0FF8F6268B5,L0R1E0,WEST LINCOLN,ON,-79.73189916,43.10110915,5,386
2096,AA3EC16F-F15B-4CF8-A8CF-35F90AEB9E7B,L0R1E0,WEST LINCOLN,ON,-79.71638759,43.12448248,6,264
2097,B12F2090-5EE1-4EE4-AAE0-24A8C5054B8E,L0R1E0,WEST LINCOLN,ON,-79.69525532,43.1179646,16,301
2099,3A56566D-2B87-4D0A-94E8-B07CF2AEA68E,L0R1E0,WEST LINCOLN,ON,-79.72963926,43.07848544,6,168
2100,2F1565F6-3D88-42F7-955B-F259A369527E,L0R1E0,WEST LINCOLN,ON,-79.72725829,43.06678264,0,392
2102,986E7CA9-A9ED-4223-9131-F62373DE3D7E,L0R1E0,WEST LINCOLN,ON,-79.72707555,43.09134859,15,372
2116,4D81B740-5281-4DFE-AA83-7D85681E7144,L0R1E0,WEST LINCOLN,ON,-79.64811566,43.10235603,18,297
2122,4DA124F6-89B7-4FF8-9661-76038F1D009B,L0R1E0,WEST LINCOLN,ON,-79.70208804,43.10984148,6,167
2128,386ABBBA-BFBC-4C0B-BE69-A004B1150D80,L0R1E0,WEST LINCOLN,ON,-79.68505227,43.08259053,8,366
2131,3E7150DD-F71D-49FB-84D0-709D3A8B6469,L0R1E0,WEST LINCOLN,ON,-79.66816313,43.0697717,1,344
2132,649EDD93-91B0-42C4-86A2-6379E694DEB7,L0R1E0,WEST LINCOLN,ON,-79.70181629,43.08234361,17,339
2136,ED1D6E39-88A1-4935-9E14-A44FBD2FDEE6,L0R1E0,WEST LINCOLN,ON,-79.69992588,43.06766711,1,207
2158,269BCEA9-A42A-4D95-BF4B-722B116C7348,L0R1E0,WEST LINCOLN,ON,-79.69923681,43.04788858,6,332
2182,BC8E56A5-9137-41FA-8FBD-C5DEF85F345A,L0R1E0,WEST LINCOLN,ON,-79.67163815,43.03749643,4,364
2188,BB4E3C62-9AE1-40AA-94DB-2E81F6C12654,L0R1E0,WEST LINCOLN,ON,-79.66618338,43.04227987,17,391
2199,DEE8198A-6624-411E-A22F-257D839A255D,L0R1E0,WEST LINCOLN,ON,-79.68028673,43.11224364,6,285
2200,5A5B21DF-7CDE-4799-88FF-F49BD9DCB3E2,L0R1E0,WEST LINCOLN,ON,-79.65927302,43.10396759,10,286
2210,7A9D4A70-6C1C-48A1-A64A-E52C7BE35775,L0R1E0,WEST LINCOLN,ON,-79.6046367,43.0848925,20,318
2220,520296FD-77A0-46FB-8467-26FBDD0D2DBE,L0R1E0,WEST LINCOLN,ON,-79.70215064,43.09638184,5,217
2229,6F48A346-EBEC-47BF-9BCF-071D098A288C,L0R1E0,WEST LINCOLN,ON,-79.60220475,43.05904697,7,184
2234,24495667-F754-4FC5-ADAF-72C61734FDE6,L0R1E0,WEST LINCOLN,ON,-79.62845207,43.09242042,13,329
2236,C71D5DEB-04FB-4BC3-8616-B4A02D06ECC2,L0R1E0,WEST LINCOLN,ON,-79.63552582,43.08452077,8,336
2237,9B07AFA5-48C5-437A-ADAE-57323871C51D,L0R1E0,WEST LINCOLN,ON,-79.63533375,43.07099728,1,196
2239,1FD9BCBC-9811-4E58-BC37-AEE5EEB174CB,L0R1E0,WEST LINCOLN,ON,-79.646475,43.03214607,20,170
2242,FE8161FD-152D-4395-9DFA-4018AD46CB1F,L0R1E0,WEST LINCOLN,ON,-79.62248863,43.03444931,4,154
2243,18742752-236F-45F9-99C4-FDF849F04FAE,L0R1E0,WEST LINCOLN,ON,-79.61565792,43.05239145,3,151
2245,3D8B2396-1346-4ED1-8925-15C61F4E6AF7,L0R1E0,WEST LINCOLN,ON,-79.61190068,43.06250437,19,167
2249,85954FA9-0250-428C-B6B0-D48953517A1F,L0R1E0,WEST LINCOLN,ON,-79.59872028,43.06424204,12,174
2250,96B871C8-3486-48E7-AD19-48A973BCA15E,L0R1E0,WEST LINCOLN,ON,-79.58998911,43.06970876,13,158
2253,7B02D537-88F9-4D9F-8ECF-968FF4F305A9,L0R1E0,WEST LINCOLN,ON,-79.63533348,43.05731408,14,153
2264,F7C3C6C2-A9AB-4E63-8EFE-45B5DDA670D1,L0R1E0,WEST LINCOLN,ON,-79.668277,43.05596803,1,192
2265,37CB660B-65B7-4A67-B97F-FFF86D4B460C,L0R1E0,WEST LINCOLN,ON,-79.60868623,43.07438618,13,166
2268,AC9035E8-B1BF-4CB6-9B4B-4E59ECE01284,L0R1E0,WEST LINCOLN,ON,-79.63772614,43.04476306,4,186
2287,B262D739-0C5E-43F6-B126-D9F0BC6D0460,L0R1E0,WEST LINCOLN,ON,-79.72931365,43.06041818,6,189
2299,1A827E31-CB63-4C89-A264-9758ED2419E6,L0R1E0,WEST LINCOLN,ON,-79.66865779,43.09729589,3,162
2300,99E1ED42-6250-440C-9989-B194BEB9164F,L0R1E0,WEST LINCOLN,ON,-79.68428209,43.08145564,16,290
2302,8142AF45-785B-4F84-B1FB-8362F3883655,L0R1E0,WEST LINCOLN,ON,-79.7164357,43.06984533,16,240
2305,D276E938-4B58-49A1-AF8F-8D204600A5AD,L0R1E0,WEST LINCOLN,ON,-79.70247345,43.05662082,10,358
2307,F20BBF7C-D7E7-4AA8-B8DC-2DA306B5DDF9,L0R1E0,WEST LINCOLN,ON,-79.66862066,43.08385765,2,199
3471,A993906F-A022-4516-A475-297E96636170,L0R1E0,WEST LINCOLN,ON,-79.68615258,43.1101479,13,231
9461,0579EC8F-28B3-41C0-8215-71B6D3AD2776,L0R1E0,WEST LINCOLN,ON,-79.61328102,43.10351008,2,323
5298,515AC196-EB0E-4F32-970C-BAABB38A09D0,L0R1G0,LINCOLN,ON,-79.43850658,43.14819624,17,233
5352,0783FD05-D2E8-44B3-B8F1-0E835B1B059B,L0R1G0,LINCOLN,ON,-79.43885368,43.13969502,3,386
5387,F8B0B867-140C-4617-A775-ED0DF65E5B0A,L0R1G0,LINCOLN,ON,-79.43075701,43.13985998,17,201
5389,696C6924-15D4-4243-AB39-1B09A3CA33ED,L0R1G0,LINCOLN,ON,-79.43064426,43.13355673,8,347
5637,678911CA-06AB-414A-BA1F-3E576031381F,L0R1G0,LINCOLN,ON,-79.43741613,43.1335299,2,351
5663,F50454BE-438D-4894-AD55-F427322479B8,L0R1G0,LINCOLN,ON,-79.43217718,43.13488038,1,302
93,396BA5D9-AF10-4E49-B981-97DADE8DBA77,L0R1M0,WEST LINCOLN,ON,-79.60350975,43.14695783,9,381
94,13B9ABD2-DFC0-4A2D-B18A-30FCA8C1C6A8,L0R1M0,WEST LINCOLN,ON,-79.61868521,43.15514099,13,209
95,C8B6C267-1A27-479C-A68E-263E97CC83C8,L0R1M0,WEST LINCOLN,ON,-79.648929,43.16268917,19,171
96,503BFAF1-F1DB-48F7-A61A-4F162E52D857,L0R1M0,WEST LINCOLN,ON,-79.66751582,43.14528564,20,211
102,03304817-B3CE-435E-AC6A-D06720A33D67,L0R1M0,WEST LINCOLN,ON,-79.68941225,43.1425055,3,398
103,683122F4-84B7-42CC-98A3-6D6D3729CF42,L0R1M0,WEST LINCOLN,ON,-79.607295,43.123659,6,192
108,24475146-CBC6-492C-9CE2-DA336C78AF86,L0R1M0,WEST LINCOLN,ON,-79.67763607,43.1293493,18,258
135,C6E6D2DA-B581-4521-98D4-64DDF6B291EE,L0R1M0,WEST LINCOLN,ON,-79.58254222,43.12905313,9,204
2061,5F21BC8C-B510-468C-804D-77069F1EEBE2,L0R1M0,WEST LINCOLN,ON,-79.63610754,43.14570959,9,278
2068,1C913215-4205-4209-9F1A-E913AC9E87B5,L0R1M0,WEST LINCOLN,ON,-79.5687572,43.1404836,0,261
2080,B8CBDA7B-7D69-4EE4-AE8C-7F3D2E97E80E,L0R1M0,WEST LINCOLN,ON,-79.58339007,43.14372284,6,289
2081,5AA3C6A4-6C48-4EB3-A84D-B3C7B3C524AA,L0R1M0,WEST LINCOLN,ON,-79.59318503,43.14588053,20,289
2083,43DAF036-EB8A-4EC6-ABE8-0F9CBC1DE9BF,L0R1M0,WEST LINCOLN,ON,-79.61377803,43.15431148,11,308
2085,BC241E9B-63D5-4E6B-8967-D2C15E775FA7,L0R1M0,WEST LINCOLN,ON,-79.63210741,43.15445956,12,201
2086,C39041EC-3A58-46FE-A856-EAB8778D151F,L0R1M0,WEST LINCOLN,ON,-79.62262467,43.1520116,6,365
2087,86A5B023-92BF-42BC-8A2C-6AFB47CA1DAC,L0R1M0,WEST LINCOLN,ON,-79.64430313,43.15711946,0,339
2088,6541DA13-67D9-49E6-A668-8831C4E2B2ED,L0R1M0,WEST LINCOLN,ON,-79.61027373,43.15181248,15,385
2091,29B738B8-EEAE-4EAC-881D-FFFF1748440F,L0R1M0,WEST LINCOLN,ON,-79.64957606,43.14598604,13,234
2177,641CDBAE-6977-4D61-8823-99BCD7159539,L0R1M0,WEST LINCOLN,ON,-79.61391561,43.14830514,17,316
2225,4A5B2198-7734-4102-943B-E2B1309DEC12,L0R1M0,WEST LINCOLN,ON,-79.59477915,43.13979861,9,272
2232,A0DBE903-74C6-4BA7-9BC0-6A7C4CA14A56,L0R1M0,WEST LINCOLN,ON,-79.63567063,43.13746606,20,369
2276,6B150EE1-C2D1-41C8-9F67-DDA61816AF36,L0R1M0,WEST LINCOLN,ON,-79.58969141,43.13223851,5,209
2278,4F1A95B1-E3FA-48C8-95C2-C2E288681D71,L0R1M0,WEST LINCOLN,ON,-79.59143628,43.12603326,3,393
2280,142F5D50-0D47-467F-BF4A-FB9373A22EF0,L0R1M0,WEST LINCOLN,ON,-79.58327464,43.12407216,17,243
5084,4640EAB3-1CFF-44C9-B53F-8D45FCEC127D,L0R1M0,GRIMSBY,ON,-79.58772086,43.15366431,19,361
5092,DC4DFE45-3124-490B-A82D-8EA357F6921E,L0R1M0,GRIMSBY,ON,-79.62977247,43.16012348,11,85
5093,B71640C8-2E04-4B0E-B8B3-36075E621D04,L0R1M0,GRIMSBY,ON,-79.59685378,43.15453693,1,44
7092,F1F1362F-F624-4DF6-8A84-55FC6D827727,L0R1M0,WEST LINCOLN,ON,-79.57913809,43.13320969,19,314
7961,CABFAAD6-A7EB-4568-B369-22AF12E45BCE,L0R1M0,WEST LINCOLN,ON,-79.62611963,43.14349044,1,183
9163,29912C85-A4AB-41B3-A4B2-E03739BA26DE,L0R1M0,WEST LINCOLN,ON,-79.58903679,43.13611941,10,382
9166,D7E66BA5-253C-43F4-AB94-BFAF8A0A3AD4,L0R1M0,WEST LINCOLN,ON,-79.70101805,43.12875572,12,6
11488,01417A61-3C1E-4470-BC55-B39A0B208C1D,L0R1M0,WEST LINCOLN,ON,-79.60668302,43.14508505,9,176
12352,787966BF-2A93-482E-BFE6-CE13BDD46915,L0R1M0,WEST LINCOLN,ON,-79.60790331,43.13908113,11,370
12353,487FD5D2-C4BE-49FF-A515-8740725340BA,L0R1M0,WEST LINCOLN,ON,-79.62136236,43.13331582,17,26
12355,FA060499-E0C2-475C-82CF-088DC0D98B0A,L0R1M0,WEST LINCOLN,ON,-79.61489431,43.13056466,5,322
12356,26CBDDE3-2A25-4C15-BFD6-7EEBCDBB332F,L0R1M0,WEST LINCOLN,ON,-79.60137759,43.130198,14,336
13831,86BB5435-5742-486F-B64D-DA4515E5DFC3,L0R1M0,GRIMSBY,ON,-79.64439035,43.17480041,19,386
13832,791042A6-5BC8-43E3-9E28-4DBFE2B289EF,L0R1M0,GRIMSBY,ON,-79.64422697,43.16824621,11,104
13834,4C4465B6-5E19-41D9-9934-B5F8F1FA5433,L0R1M0,GRIMSBY,ON,-79.63201439,43.16227082,3,160
13835,0D698DA6-DBAF-4369-9864-0FB8980E9C27,L0R1M0,GRIMSBY,ON,-79.62528494,43.16103177,12,386
13964,B3ADD9B2-6D96-4D29-B0F3-D782492BB2D8,L0R1M0,GRIMSBY,ON,-79.60330981,43.16955294,5,337
13965,6D1220D9-0EE5-4CA3-ACCF-2FA94D75F0A9,L0R1M0,GRIMSBY,ON,-79.63376711,43.17630759,3,208
13968,250C4927-F6B8-4B65-A18E-28CB47D6C601,L0R1M0,GRIMSBY,ON,-79.64000394,43.18066097,16,337
13969,8448AB48-1FFD-4339-ADB0-9AAE09D6E23C,L0R1M0,GRIMSBY,ON,-79.64113479,43.1755261,14,291
16092,175A5A9E-F581-4FD4-9970-11B8991427E3,L0R1M0,GRIMSBY,ON,-79.61806285,43.1633363,1,371
16093,21BE56E7-E7D0-411C-9584-CDF9ABCF5F70,L0R1M0,GRIMSBY,ON,-79.61439938,43.16999509,20,174
16818,14C11EFF-3626-447F-8BD0-037DE80E00DD,L0R1M0,GRIMSBY,ON,-79.63875695,43.16458112,12,107
16821,5F455FC2-29CB-4A05-B3AA-C094AA766872,L0R1M0,GRIMSBY,ON,-79.62382788,43.15796697,0,374
16832,F640C259-95BC-47F0-8D01-5AEC8C717201,L0R1M0,GRIMSBY,ON,-79.61874146,43.15907896,14,324
16843,913CB31B-1D34-4FC9-BF09-43290B30577D,L0R1M0,GRIMSBY,ON,-79.60388361,43.15915299,1,13
1655,1CA2CB38-B38A-432D-A8B5-F70F57ED63A0,L0R1S0,PELHAM,ON,-79.38241222,43.10214827,16,260
1681,986F8A71-E2DE-4106-AA42-68AC77CCD912,L0R1S0,PELHAM,ON,-79.38290225,43.09431907,6,302
5287,F07C6041-48C6-4786-9546-91E9C2AC4141,L0R1S0,LINCOLN,ON,-79.36793099,43.18292057,18,171
5291,963A5B00-028D-4A9F-8B11-16A121E50AE4,L0R1S0,LINCOLN,ON,-79.37573635,43.14900319,16,244
5295,1810FEEF-2549-4B62-AA10-14275A6E383A,L0R1S0,LINCOLN,ON,-79.38284108,43.1590232,8,386
5301,3E65A876-5366-4B9C-BE28-3BB3A2B89B0B,L0R1S0,LINCOLN,ON,-79.3804154,43.13781469,17,150
5310,247A17FC-5DA5-459E-931C-BBE95C054763,L0R1S0,LINCOLN,ON,-79.40425062,43.12013076,16,244
5311,25FEE5E5-EBB2-4CF6-AE36-238AF2148B1A,L0R1S0,LINCOLN,ON,-79.40330631,43.11215661,4,264
5312,A443543B-F27D-4FD9-9682-134202CE2D4D,L0R1S0,LINCOLN,ON,-79.36252865,43.15350691,0,396
5313,413DF83D-773F-4F8A-A711-38E2682CD131,L0R1S0,LINCOLN,ON,-79.36502656,43.17294815,11,287
5314,A8316A98-0DFA-4A86-9172-2C50BE8BA67F,L0R1S0,LINCOLN,ON,-79.34832208,43.18106256,14,298
5324,D0942BCC-1E1A-4BE0-AA24-94D849CA1BA3,L0R1S0,LINCOLN,ON,-79.36162624,43.16349718,15,287
5327,1A26F590-C04A-43D9-B8B7-A802D2E64D07,L0R1S0,LINCOLN,ON,-79.37365762,43.1586597,2,215
5339,D0239956-A849-4043-983A-2D1A8EAFE099,L0R1S0,LINCOLN,ON,-79.33422284,43.1698093,10,396
5340,EF2232E8-870D-4323-96F0-5E0226ECA2A8,L0R1S0,LINCOLN,ON,-79.38522389,43.12819643,3,504
5355,3D47AF00-5CE6-442C-8329-AD799D95C9D6,L0R1S0,LINCOLN,ON,-79.3836902,43.11027042,14,447
5364,3B2BE743-A3B4-4071-B17A-851394851011,L0R1S0,LINCOLN,ON,-79.39559015,43.10964869,8,512
5376,380C7960-400B-4D23-B45F-55A19711B818,L0R1S0,LINCOLN,ON,-79.33653317,43.14812806,15,398
5379,1AB0567D-ABF1-4905-BACB-BD7E27BFE132,L0R1S0,LINCOLN,ON,-79.33242337,43.15132972,19,342
5380,68A451F0-3F46-44E8-9FD6-A8CAA88911B7,L0R1S0,LINCOLN,ON,-79.37264741,43.14639951,8,428
5381,A9379FDA-8B14-4113-B9C9-A72F5D5A7162,L0R1S0,LINCOLN,ON,-79.36610898,43.14270499,13,487
5384,4EDB0AE4-7A71-443D-81F3-B04B7EA6E03B,L0R1S0,LINCOLN,ON,-79.36737839,43.1437423,8,370
5416,E388D55B-D02B-4532-9839-8B09BCFCAD06,L0R1S0,LINCOLN,ON,-79.34979087,43.14259436,5,377
5417,27B7E32D-54B2-46D5-81ED-2B3D2B5DC182,L0R1S0,LINCOLN,ON,-79.3368514,43.15690788,3,515
5418,54CA2DCF-4C18-4AB5-9BED-C5D0640276C8,L0R1S0,LINCOLN,ON,-79.34771248,43.15139972,14,377
5419,77682705-1B01-4C71-B814-C5A1BE2F9CE9,L0R1S0,LINCOLN,ON,-79.35440152,43.14697459,15,350
5420,D2DDBC32-9FC3-4CCD-8C34-6D3D0F31BA59,L0R1S0,LINCOLN,ON,-79.3409465,43.15515688,8,467
5422,DCB61F89-6834-4521-B1AF-6A3CA70B841B,L0R1S0,LINCOLN,ON,-79.36325493,43.13944435,3,409
5423,8CB8541E-5E6A-4A46-9792-54911BD42607,L0R1S0,LINCOLN,ON,-79.36456734,43.12698463,0,539
5426,279CC9EA-2FCF-4BBA-A98B-E75FCBB549B7,L0R1S0,LINCOLN,ON,-79.37293202,43.12769381,10,357
5429,844DEC1E-65B0-4E23-AFCB-CF50AA27C184,L0R1S0,LINCOLN,ON,-79.34510812,43.15771297,17,566
5431,511C7137-A70B-4AAB-9C49-3F061E4DC974,L0R1S0,LINCOLN,ON,-79.35461997,43.11390533,9,326
5432,EC00E2E9-5250-4E2D-94E8-571DD93F1AAB,L0R1S0,LINCOLN,ON,-79.35240133,43.11327682,18,543
5433,E711F23B-685E-4A01-84C1-C8681462369B,L0R1S0,LINCOLN,ON,-79.359323,43.11001597,11,359
5438,8563A343-5B41-490C-B630-7C1CD9441767,L0R1S0,LINCOLN,ON,-79.34014042,43.1469993,10,324
5439,94E87204-1D62-4F88-BA7E-0621494E35D9,L0R1S0,LINCOLN,ON,-79.34255603,43.14173008,3,326
5441,7D7BF58E-965F-4C0C-9C84-12B392FD25F5,L0R1S0,LINCOLN,ON,-79.39676207,43.12046368,0,262
5444,C33F0C21-7E19-4E2A-825D-13876F1CF7D8,L0R1S0,LINCOLN,ON,-79.38302564,43.11918182,4,217
5453,AC27F63C-4659-4A2B-8545-9ACE7201714A,L0R1S0,LINCOLN,ON,-79.36523392,43.14882808,13,196
5455,9C173B33-7F25-4762-BA3D-783C417C2EBB,L0R1S0,LINCOLN,ON,-79.35980168,43.15086876,15,156
5457,AA0F4774-26CD-4186-AB01-9AE378FE3AA0,L0R1S0,LINCOLN,ON,-79.36468336,43.1571011,0,336
